Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preis pro Stück,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,correct,outlier_features,uuid,algorithm
33010106,706671.0,5500008097.0,10.0,14.0,14,56,F,,733,733.0,Z001,Y2,1450.0,47282,32.608275862068965,1,E13,2100,,5300369569.0,0.0,1,42,010301000,ST,,,6fb0ca0394c2412484bc689353abbebc,XGBOD
60059345,708094.0,4600011539.0,10.0,56.0,0,0,F,,211,211.0,Z001,Y3,200.0,9222,46.11,1,E15,2000,,5300426137.0,0.0,1,35,010301010,ST,,,7a12ecda1ef848eda23f952f0ec96aa6,RoSAS
00394110,2000.0,,0.0,0.0,0,0,F,40.0,206,206.0,Z001,Z7,8900.0,2543096,285.7411235955056,1,,2100,2100.0,5300216255.0,0.0,1,3,520300000,ST,,,02a0a2417cf34a158a7bb80ec437e064,XGBOD
04006202,2000.0,,0.0,0.0,0,0,F,40.0,707,707.0,Z012,Y4,50.0,1119,22.38,100,E13,3000,2100.0,5300146269.0,0.0,1,112,130000000,ST,,,589f2b42a7c240e5a72cc269cc343359,XGBOD
00345274,701710.0,,0.0,0.0,0,0,F,,231,231.0,Z008,Y4,2120.0,15454,7.289622641509434,100,E14,2000,,5300072173.0,0.0,1,35,100201000,ST,,,f88d131f9520480bb43f49e0678c62d9,RoSAS
60018317,700813.0,,0.0,0.0,0,0,F,,233,233.0,Z011,V9,120.0,189449,1578.7416666666666,1,E21,2000,,5300368152.0,0.0,1,98,110400000,ST,,,d0a9fdd7fdc04035bb5098674999c938,XGBOD
00360121,701806.0,5500000567.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,34970.0,22187,0.6344581069488132,100,E98,2100,,5300174085.0,0.0,2,4,140100000,ST,,,29fc504636bd475d92efd5302149ed58,RoSAS
23343704,2100.0,,0.0,0.0,0,0,F,41.0,231,231.0,Z012,Z9,0.0,0,0,100,,3000,3000.0,5300197690.0,0.0,1,71,100201000,ST,,,1b9d645ea3c54e559edaf790e5bea279,RoSAS
34785302,2000.0,,0.0,0.0,0,0,F,40.0,266,998.0,Z004,EX,0.0,0,0,1,,2700,3000.0,5300284621.0,0.0,0,5,010102000,ST,,,86a329a93b064dd19091082b09eabe9b,RoSAS
60022709,700585.0,4600011227.0,10.0,84.0,0,0,F,,203,203.0,Z010,Y5,0.0,0,0,1,E14,2100,,5300377813.0,0.0,1,14,040000000,ST,,,09973ace12584b149eaf9c485d23460f,XGBOD
00370065,700020.0,5500007444.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,690.0,1811,2.6246376811594203,100,E20,2000,,5300020443.0,0.0,1,42,140700000,ST,,,9222d3d598fd4c11ae00003a3e5e130a,"XGBOD, RoSAS"
88112301,2000.0,,0.0,0.0,0,0,F,40.0,231,231.0,Z012,Z9,0.0,0,0,1,,3000,3000.0,5300299544.0,0.0,1,71,100201000,ST,,,9089ffe405c14559b518203f719649ad,RoSAS
00350114,700020.0,5500002322.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1670.0,192,0.11497005988023952,1,E20,2100,,5300089977.0,0.0,1,4,140200000,ST,,,3230fd4dd3054d8f862409f8a73b16fc,XGBOD
00400877,700020.0,5500001786.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,0.0,0,0,1000,E20,2000,,5300019445.0,0.0,1,4,140500000,MM,,,aa489fbe7ae845ab84d5acb68618a361,XGBOD
34023100,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z008,Z5,0.0,0,0,1,,2100,2100.0,5300416174.0,0.0,1,3,010401000,ST,,,3643007653df4a08b029aa599575b7c7,RoSAS
60036574,700813.0,5500008602.0,10.0,14.0,14,98,F,,733,733.0,Z011,V9,280.0,495609,1770.0321428571428,1,E21,3000,,5300388062.0,0.0,1,98,110400000,ST,,,25f6bba3a1a1470287d1b6755871bf19,XGBOD
60020679,702686.0,5500007724.0,10.0,28.0,28,112,F,,715,715.0,Z003,Y5,2270.0,3301144,1454.2484581497797,1,E13,2000,,5300370446.0,0.0,1,84,080100000,ST,,,9011b028bbc64f40a331903e214da532,XGBOD
00111423,702584.0,5500001451.0,20.0,14.0,14,112,F,,203,203.0,Z010,Y9,360.0,545722,1515.8944444444444,1,E13,2000,,5300190213.0,0.0,1,14,070800000,ST,,,26ebf580ea0543cb957b96d98c33d305,XGBOD
00230004,702565.0,5500000282.0,10.0,14.0,14,90,F,,206,206.0,Z003,Y6,850.0,14379,16.916470588235295,1,E15,2100,,5300004998.0,3.0,1,14,090400000,ST,,,66e8478dfbb54393bad2ae95927af357,"XGBOD, RoSAS"
00200074,701806.0,5500000480.0,10.0,4.0,4,30,F,,708,708.0,Z008,V5,1394500.0,62149,0.04456722839727501,1000,E98,2000,,5300175698.0,0.0,2,4,100201000,MM,,,d79cd618d4614c17ab9a34a5e0570d96,"XGBOD, RoSAS"
23471816,2100.0,,0.0,0.0,0,0,F,41.0,233,233.0,Z001,Y2,0.0,0,0,1,E14,2000,2000.0,5300197755.0,0.0,2,14,060100000,ST,,,02228d3cb00b4b6d933735c28ad53d3e,XGBOD
23641800,703749.0,,0.0,0.0,0,0,F,40.0,206,206.0,Z003,Z1,0.0,0,0,1,,2100,,5300058770.0,3.0,1,3,010401000,ST,,,3227ee3c90c84159aafed26213b7aafc,RoSAS
95194357,702225.0,,0.0,0.0,0,0,F,,998,998.0,Z001,Z1,0.0,0,0,1,,2100,,5300194755.0,3.0,1,999,550100000,ST,,,e14aae4f606140d3b478d50255c16a7d,RoSAS
01240502,2000.0,,0.0,0.0,0,0,F,40.0,212,212.0,Z012,Z1,0.0,0,0,100,,3000,3000.0,5300364557.0,0.0,1,35,100201000,ST,,,7b3b0925bd2e4149b3e70ad67efc38c0,RoSAS
24883405,2000.0,,0.0,0.0,0,0,F,40.0,212,212.0,Z012,Z1,0.0,0,0,100,,3000,3000.0,5300254816.0,0.0,1,999,060100000,ST,,,2d559dd7ca3f46eaab7a97ea322a6294,RoSAS
01242504,701710.0,5500002262.0,20.0,42.0,42,42,F,,731,731.0,Z008,Y5,5510.0,303011,54.99292196007259,100,E14,2000,,5300126537.0,0.0,1,42,100202000,ST,,,01653b37b6f14b5db70cc30d0c83968f,"XGBOD, RoSAS"
00360372,700020.0,5500005898.0,10.0,13.0,13,60,F,,708,708.0,Z011,X4,7720.0,239,0.030958549222797928,100,E20,2100,,5300019071.0,0.0,1,13,140100000,ST,,,6abae89b5e604d1c97af7fca3a2b667f,XGBOD
24047210,700000.0,4600009606.0,20.0,28.0,0,0,F,,223,223.0,Z001,X2,0.0,0,0,100,E20,2000,,5300193229.0,0.0,1,28,010401000,ST,,,c27f98ed98914c27a146dd3ce650fffd,RoSAS
00360547,700020.0,5500001668.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1440.0,1438,0.9986111111111111,100,E20,2000,,5300117151.0,0.0,1,4,140100000,ST,,,d5152c999cd6460cb9f10cbd7f5072dc,XGBOD
00110902,702584.0,5500005629.0,10.0,28.0,28,84,F,,203,203.0,Z010,Y9,40.0,53734,1343.35,1,E13,3000,,5300450755.0,3.0,1,280,070700000,ST,,,09030d8dd914466e99db23144b166f44,"XGBOD, RoSAS"
60067793,2100.0,,0.0,0.0,0,0,F,41.0,232,232.0,Z003,EX,0.0,0,0,1,,2000,2000.0,5300449212.0,0.0,1,2,040100000,ST,,,b521a656a77f478282786db6b6585dd1,XGBOD
95151035,3000.0,,0.0,0.0,0,0,F,42.0,215,215.0,Z012,Z3,230.0,2881,12.52608695652174,100,,2000,2000.0,5300468755.0,0.0,1,1,090400000,ST,,,3f38a5ecb1fd4a10834709d4181fefd0,RoSAS
00100181,708551.0,5500003725.0,10.0,14.0,14,60,F,,708,708.0,Z010,Y5,20700.0,61004,2.9470531400966182,1,E14,2000,,5300149385.0,0.0,1,60,070300000,ST,,,060a1cb4d93543fd8d818f696e19aa4e,XGBOD
00360748,706261.0,,0.0,0.0,0,0,F,,208,208.0,Z002,Y6,0.0,0,0,100,E11,2100,,,,1,21,140100000,ST,,,e1e490e324ec4f05adba0c2d78a82d00,XGBOD
00110670-02,705086.0,4600012528.0,10.0,84.0,0,0,F,,208,208.0,Z010,Y2,600.0,153642,256.07,1,E12,2000,,5300379991.0,0.0,1,84,070600000,ST,,,63a865bf7f9e430689c18d9dba73736d,"XGBOD, RoSAS"
24093502,701165.0,4600012163.0,10.0,28.0,0,0,F,40.0,202,202.0,Z011,Y3,0.0,0,0,100,E13,2100,,5300156415.0,0.0,1,196,060100000,ST,,,5234e71e8137441498699611d0c3b455,"XGBOD, RoSAS"
04007115,701348.0,4600012638.0,10.0,84.0,0,0,F,,279,279.0,Z001,Y4,460.0,919327,1998.536956521739,1,E15,3000,,5300156788.0,0.0,1,28,131400000,ST,,,e36014cd700a4b5b88174d62c4e5f1fb,"XGBOD, RoSAS"
95194424,701306.0,4600012357.0,10.0,42.0,0,0,F,,213,213.0,Z008,Z1,39730.0,3261833,82.1,100,,2000,,5300384875.0,0.0,1,42,550100000,ST,,,ef9b1bd186c24c47ae16e12b45bf0874,"XGBOD, RoSAS"
00110028,2000.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z009,Y9,30.0,12457,415.23333333333335,1,E13,2700,2700.0,5300135039.0,0.0,1,28,070700000,ST,,,e14c68de1ebd4a73ad51c9b183e7ffd9,XGBOD
60025270,704926.0,5500002604.0,20.0,42.0,42,42,F,,723,723.0,Z001,Z3,0.0,0,0,1,,2000,,5300376932.0,0.0,1,42,010402000,ST,,,e74900103d6f4360a8b675c14d80819a,RoSAS
31081901,3000.0,,0.0,0.0,0,0,F,42.0,233,233.0,Z011,Y4,0.0,0,0,1,E13,2000,2000.0,5300411711.0,0.0,1,1,060100000,ST,,,31a978f2d88546ac9c05e7139429af06,RoSAS
33337401,700092.0,,0.0,0.0,0,0,F,30.0,215,215.0,Z006,Y4,0.0,0,0,1,E11,2100,,5300045807.0,3.0,10,84,080300000,ST,,,89da517cad384c93ac3865f62a4991c1,XGBOD
95156222,701056.0,,0.0,0.0,0,0,F,30.0,212,212.0,Z001,Z1,0.0,0,0,100,,2100,,5300116257.0,3.0,1,28,130403000,ST,,,7503ee71b8b8483fa4686d050841d286,RoSAS
00360845,700020.0,5500003556.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,9240.0,8081,0.8745670995670995,100,E20,3000,,5300115949.0,0.0,1,4,140100000,ST,,,c0a713bb89c741439609dc3d21c01486,XGBOD
00370828,701806.0,5500002900.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,5820.0,1903,0.32697594501718213,100,E98,2000,,5300184629.0,0.0,2,4,140300000,ST,,,1c1186aa57db460aa17b7e82b6a6f240,RoSAS
60119754,701165.0,4600012816.0,10.0,21.0,0,0,F,,210,210.0,Z001,Z1,0.0,0,0,1,,2100,,5300544369.0,0.0,1,196,030100000,ST,,,e843b9d7166940bfb4d11cda5c4be314,"XGBOD, RoSAS"
00360080,701806.0,5500000604.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,650.0,6312,9.71076923076923,100,E98,2100,,5300174137.0,0.0,2,4,140100000,ST,,,17a0a679d38347568b8123cb38ddc412,RoSAS
28209600UB,700000.0,,0.0,0.0,0,0,F,30.0,723,723.0,Z001,V3,0.0,0,0,1,E19,2100,,5300158928.0,3.0,1,42,010401000,ST,,,efc8562c0cb34783a8fe232491687605,RoSAS
00360499,700020.0,,0.0,0.0,0,0,F,,208,208.0,Z002,X4,530.0,8971,16.92641509433962,1,E20,2700,,5300019871.0,0.0,1,4,140100000,ST,,,76cc8769e99d45618f671db8b84e6ce8,XGBOD
00360087,701806.0,5500000456.0,10.0,4.0,4,60,F,,708,708.0,Z008,V5,2980.0,40067,13.445302013422818,1,E98,2000,,5300174165.0,0.0,2,4,140100000,ST,,,acd941d581bb4cdca933d47b73060be9,"XGBOD, RoSAS"
00371172,700417.0,4600012936.0,10.0,84.0,0,0,F,,707,707.0,Z003,Y2,1620.0,83329,51.437654320987654,100,E13,3000,,5300147436.0,0.0,1,14,140700000,ST,,,f7c4a3dbecbd4d1db457c2c21788c0b3,"XGBOD, RoSAS"
00350853,701806.0,5500002272.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,24210.0,375,0.015489467162329617,100,E98,2100,,5300190083.0,0.0,2,4,140200000,ST,,,17aed26c3c59440b9bfcd8bf29421e28,RoSAS
60013397,702686.0,5500007886.0,10.0,28.0,28,112,F,,715,715.0,Z003,Y4,20.0,10845,542.25,1,E13,2000,,5300362087.0,0.0,1,84,080100000,ST,,,259b8abee440470fabfb4941092c3625,XGBOD
00370644,700020.0,5500001760.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,770.0,1227,1.5935064935064935,100,E20,2000,,5300068986.0,0.0,1,4,140100000,ST,,,59760e5fb7a3447fb3eb36a9e86d43eb,XGBOD
00385629UB,703001.0,,0.0,0.0,0,0,F,,203,203.0,Z009,Y2,0.0,0,0,1,E11,2100,,5300114151.0,0.0,5,340,130100000,ST,,,d86b9f2775324f4eb11a55bc0bb43a27,XGBOD
00370581,701806.0,5500006883.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,880.0,1463,1.6625,100,E98,2000,,5300190084.0,0.0,2,14,140100000,ST,,,16dc505706624387910cf0b640511ad9,RoSAS
60079437,700368.0,4600012140.0,10.0,140.0,0,0,F,,203,203.0,Z010,Y9,270.0,38623,143.04814814814816,1,E11,2000,,5300476144.0,0.0,1,42,070600000,ST,,,5d3dcff77fe64e0a9dccb896d3846f21,RoSAS
01501100,700230.0,5500000165.0,30.0,14.0,14,56,F,,715,715.0,Z001,Y5,1200.0,5376,4.48,1,E14,2000,,5300029489.0,0.0,1,14,100202000,ST,,,53dfefb0292e468ba5d6b220c5e66b34,XGBOD
00170101,700020.0,5500007498.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1910.0,2396,1.2544502617801048,100,E20,2100,,5300080993.0,0.0,1,13,140700000,ST,,,eb040f1bf2be43ca8425ad0125e193a6,XGBOD
04005976,1900.0,,0.0,0.0,0,0,F,,707,707.0,Z001,Z2,0.0,0,0,100,,2000,,,,1,14,100201000,ST,,,c8b1af619fae47878ed348ed45923579,XGBOD
00230268,700985.0,5500007101.0,10.0,7.0,7,56,F,,703,703.0,Z005,Y2,1250.0,889,0.7112,100,E13,2100,,5300076335.0,0.0,1,49,090400000,ST,,,73bdbfd83584482281d6bafac723dad4,"XGBOD, RoSAS"
95090020,2000.0,,0.0,0.0,0,0,F,72.0,211,211.0,Z012,Y3,0.0,0,0,1,E14,3000,3000.0,5300302219.0,0.0,1,28,010102000,ST,,,a278539461a340f395a7e060316c0c25,RoSAS
00311354,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z003,U0,700.0,52039,74.34142857142857,100,,2800,2800.0,5300521149.0,0.0,1,217,030205000,ST,,,84a7b7b65ece4496a306047144c8d757,XGBOD
00370041,701806.0,5500000376.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,35960.0,38487,1.0702725250278087,100,E98,2000,,5300174062.0,0.0,2,4,140100000,ST,,,b60ebc1180d849bca339ec77dd00eb26,RoSAS
00370490,700020.0,5500007429.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,0.0,0,0,100,E20,2100,,5300003971.0,0.0,1,56,140100000,ST,,,d5208b6720fd4271bc4df287ab085013,"XGBOD, RoSAS"
00360124,701806.0,5500002633.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,1850.0,1908,1.0313513513513513,100,E98,2100,,5300380426.0,0.0,2,4,140100000,ST,,,aeb8e666bc0d45fcb99a734ac74880db,RoSAS
23100200UB,704926.0,5500007675.0,10.0,42.0,42,42,F,,223,223.0,Z001,Z1,0.0,0,0,1,,2000,,5300144755.0,0.0,1,42,010402000,ST,,,1a9e95e85c914da0b2ef9636778f1587,RoSAS
60008020,708094.0,4600012520.0,10.0,42.0,0,0,F,,211,211.0,Z001,Y9,6560.0,386637,58.93856707317073,100,E15,2000,,5300525468.0,0.0,1,35,010301010,ST,,,d3c71e243b4646369109c4a61d19c3b8,RoSAS
00390141,701806.0,5500002519.0,10.0,4.0,4,60,F,,708,708.0,Z008,V5,720.0,54329,75.45694444444445,1,E98,2000,,5300169832.0,0.0,2,4,530402000,ST,,,186600298e814eebbdfde0631953c966,"XGBOD, RoSAS"
60130018,701805.0,,0.0,0.0,0,0,F,,278,278.0,Z012,Z1,0.0,0,0,1,,3000,,,,1,35,00,ST,,,72c0eab293504f089a8f2ebdfae9cb68,RoSAS
60051545,701710.0,5500008072.0,10.0,14.0,14,74,F,,232,232.0,Z001,Y9,10640.0,47880,4.5,1,E14,2100,,5300499537.0,0.0,1,90,550100000,ST,,,7d9da5c519c44587b29fdbe2dd605953,"XGBOD, RoSAS"
34800400UB,709741.0,5500000893.0,20.0,42.0,42,42,F,30.0,713,713.0,Z008,V9,0.0,0,0,1,E18,2100,,5300183963.0,3.0,1,42,010403000,ST,,,1bb3fba8ba33422db3547e6a38e1ab6a,"XGBOD, RoSAS"
60068012,708094.0,4600011797.0,10.0,42.0,0,0,F,,211,211.0,Z001,Y3,0.0,0,0,100,E15,2100,,5300454620.0,0.0,1,35,010301010,ST,,,76ce365542fb44209cbd8d8308b095fd,RoSAS
00170004,700585.0,5500009060.0,10.0,14.0,14,84,F,,203,203.0,Z010,Y5,390.0,2944,7.5487179487179485,100,E14,2000,,5300015809.0,0.0,1,14,060100000,ST,,,ad4a76f1c78f4218a9361f15cac7f55a,XGBOD
00370978,700020.0,5500008129.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,2930.0,1502,0.5126279863481229,100,E20,2100,,5300119045.0,0.0,1,13,140100000,ST,,,b2b498d2a5b14f7abfc401de4eb6e7af,XGBOD
01240400,701710.0,5500002258.0,20.0,14.0,14,70,F,,731,731.0,Z008,Y5,17040.0,916753,53.80005868544601,1,E14,2000,,5300190162.0,0.0,1,14,550100000,ST,,,bb2809a83e6e408ea8e17a66289eea2a,"XGBOD, RoSAS"
60031491,702225.0,5500006586.0,10.0,42.0,42,112,F,30.0,213,213.0,Z008,TB,0.0,0,0,1,,2100,,5300389524.0,3.0,1,42,010403000,ST,,,0d2c9c322e0b4705a497af3bfc724f6b,"XGBOD, RoSAS"
00347601,700808.0,4600012261.0,10.0,126.0,0,0,F,40.0,215,215.0,Z001,Z0,0.0,0,0,1,,2100,,5300171254.0,0.0,1,3,080800000,ST,,,7e2599ca907a45f4991e25b1b54813a3,"XGBOD, RoSAS"
60022314,700020.0,5500002580.0,10.0,4.0,4,60,F,,708,708.0,Z011,X6,156800.0,80826,0.5154719387755102,100,E20,2000,,5300374603.0,0.0,1,4,140100000,ST,,,71532e9e8615404eac2a11e8f59e4054,XGBOD
21271801,717907.0,4600012836.0,10.0,64.0,0,0,F,,202,202.0,Z011,Y5,24110.0,1137088,47.16250518457072,100,E13,2000,,5300505052.0,0.0,1,196,060000000,ST,,,409bad54331d45d18abb8e1e4e7aaf9b,"XGBOD, RoSAS"
24353500UB,700119.0,4600009898.0,20.0,42.0,0,0,F,30.0,228,228.0,Z008,Y9,0.0,0,0,1,E15,2100,,5300093604.0,3.0,1,42,010403000,ST,,,0afec334aa0a4dc48ca3e9620f107b73,"XGBOD, RoSAS"
01240505,2000.0,,0.0,0.0,0,0,F,40.0,212,212.0,Z012,Y9,0.0,0,0,100,E13,3000,3000.0,5300183539.0,0.0,1,999,100202000,ST,,,d412249df53e44cb9e31ed73bfb4e065,RoSAS
00370187,701806.0,5500006871.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,1630.0,693,0.4251533742331288,100,E98,2100,,5300173973.0,0.0,2,14,140100000,ST,,,73a1b5cd38494202b02834e3cdd30a51,"XGBOD, RoSAS"
23754100UB,2000.0,,0.0,0.0,0,0,F,40.0,218,218.0,Z012,Z1,0.0,0,0,1,,3000,3000.0,5300237096.0,0.0,1,999,010403000,ST,,,dfdda9e03503407f9b3438133a2d6f57,RoSAS
00360601,700020.0,5500001669.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,5980.0,5194,0.868561872909699,100,E20,2000,,5300019920.0,0.0,1,4,140100000,ST,,,737f4836d2da47a5be0db784565e0a02,XGBOD
00110028,2000.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z009,Y9,30.0,12457,415.23333333333335,1,E13,2700,2800.0,5300135039.0,0.0,1,28,070700000,ST,,,118c78211d794abb92359a848184896c,XGBOD
34332103,2000.0,,0.0,0.0,0,0,F,40.0,233,233.0,Z002,Z1,250.0,15658,62.632,1,,3000,2700.0,5300278639.0,0.0,1,42,060100000,ST,,,56f3e7ebfbdb4ee4b32d485a4e1d1f6c,XGBOD
34532800,701318.0,,0.0,0.0,0,0,F,30.0,202,202.0,Z001,Z4,0.0,0,0,1,,3000,,5300535311.0,3.0,1,42,00,ST,,,fec8716395a542298c623ed44f8b95c4,XGBOD
60008875,2000.0,,0.0,0.0,0,0,F,40.0,216,216.0,Z012,Z1,0.0,0,0,1,,3000,3000.0,5300383088.0,0.0,1,999,010102000,ST,,,e4a273b0fa484fb681f7bd1b999d7f0e,RoSAS
00300087,701806.0,5500004853.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,35690.0,25078,0.702661810030821,100,E98,2000,,5300174066.0,0.0,2,4,140300000,ST,,,2cb149b91d554504803def3ce83b6375,RoSAS
28147100,3000.0,,0.0,0.0,0,0,F,42.0,228,228.0,Z001,Z1,0.0,0,0,100,,2000,2000.0,5300529235.0,0.0,1,1,010401000,ST,,,d58667b872054f0c8da470a2cc53121e,RoSAS
00200167,701710.0,5500001822.0,20.0,14.0,14,35,F,,731,731.0,Z008,Y5,87530.0,1221241,13.95225636924483,1,E14,2100,,5300002864.0,0.0,1,14,100201000,ST,,,819092cfedf34bd89bba8fe987901f92,"XGBOD, RoSAS"
00360012,700020.0,5500002376.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,940.0,69,0.07340425531914893,100,E20,2100,,5300015617.0,0.0,1,4,140100000,ST,,,e91a7df74e224a569706e2be56eb04cc,XGBOD
00370173,701806.0,,0.0,0.0,0,0,F,,264,264.0,Z011,V4,360.0,1048,2.911111111111111,100,E98,2000,,5300533097.0,0.0,2,28,140100000,ST,,,dcd9df9f7cc7479fb7c4adab33262e44,XGBOD
00360130,701806.0,5500006826.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,2280.0,1539,0.675,100,E98,2000,,5300170474.0,0.0,2,14,140100000,ST,,,929dc70bf09d438e98ca1d50371f2308,RoSAS
28262300UB,709741.0,5500001809.0,20.0,42.0,42,42,F,,713,713.0,Z008,V9,0.0,0,0,1,E18,2100,,5300173355.0,3.0,1,42,010403000,ST,,,42774d228f3b413c91de93ef6143a3ec,RoSAS
00371174,2100.0,,0.0,0.0,0,0,F,41.0,264,264.0,Z002,Y6,17140.0,25496,1.487514585764294,100,E11,2000,2000.0,5300404785.0,0.0,1,3,140100000,ST,,,6c9721e95d4c48659b0cbc43da686a92,XGBOD
23093900,702225.0,5500008631.0,10.0,42.0,42,112,F,,713,713.0,Z008,TB,12390.0,7721882,623.2350282485876,1,,2000,,5300496497.0,0.0,1,42,010401000,ST,,,c229c9b0dfb349c4a45a030cfdf02c19,"XGBOD, RoSAS"
00360557,701806.0,5500005513.0,10.0,140.0,140,180,F,,708,708.0,Z008,V5,3180.0,61989,19.493396226415094,100,E98,2000,,5300393634.0,0.0,2,56,140100000,ST,,,1eb7bfdaec1b4f8386ebaeaae58111f1,"XGBOD, RoSAS"
00110194,708551.0,5500003856.0,10.0,14.0,14,60,F,,708,708.0,Z010,Y5,420.0,16541,39.38333333333333,1,E11,2100,,5300149405.0,0.0,1,60,070300000,ST,,,efcc4785c47e4d14a5553d101d44f63b,XGBOD
60073394,702584.0,5500005633.0,10.0,28.0,28,84,F,,203,203.0,Z010,Y9,100.0,13133,131.33,1,E13,2100,,5300453543.0,3.0,1,84,070700000,ST,,,eb67f3973bcc47c880d0b31e8693cbd6,"XGBOD, RoSAS"
00180125,702447.0,5500007612.0,10.0,42.0,42,84,F,,715,715.0,Z001,Y5,2819500.0,312794,0.11093952828515695,1000,E13,2000,,5300189059.0,0.0,1,42,100300000,MM,,,4d2c174bdc874340a6cf90122d02d74a,XGBOD
60051658,701603.0,4600011590.0,10.0,56.0,0,0,F,,203,203.0,Z005,Y9,440.0,82885,188.375,1,E15,2100,,5300423915.0,0.0,1,56,070800000,ST,,,80d32c7735ce4a47a6f7408a47755038,RoSAS
04008333,701668.0,,0.0,0.0,0,0,F,,270,270.0,Z012,Z1,90.0,42921,476.9,1,,3000,,5300190221.0,0.0,1,14,100201000,ST,,,3c6e74032dd24f5dbac8f75222c0b3d6,"XGBOD, RoSAS"
00260082,701806.0,5500006793.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,520.0,234,0.45,100,E98,2100,,5300173959.0,0.0,2,14,140700000,ST,,,f5420c8bdcd344cf815209c67703b3de,RoSAS
00360119,701806.0,5500000597.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,15250.0,8086,0.5302295081967213,100,E98,2100,,5300174128.0,0.0,2,4,140100000,ST,,,2d68de5a6cd348ca903d8e48bb9a82f6,RoSAS
23242900,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z008,Z4,0.0,0,0,1,,2000,2000.0,5300529206.0,0.0,1,42,010401000,ST,,,12cf395b43ca468db7f409edc23554af,RoSAS
00311171,705928.0,,0.0,0.0,0,0,F,,203,203.0,Z001,Z1,0.0,0,0,1,,2000,,5300085408.0,0.0,20,70,110200000,ST,,,9b76ebb335af4cbcb59125f0ea1e4997,RoSAS
00393755,704232.0,4600004293.0,20.0,14.0,0,0,F,,206,206.0,Z001,Z1,0.0,0,0,1,,2100,,5300086567.0,0.0,1,14,520300000,ST,,,8072ab4d6482448aa2452a3bf027f363,RoSAS
00311407UB,701306.0,4600007297.0,20.0,42.0,0,0,F,,202,202.0,Z001,Y3,0.0,0,0,1,E13,2100,,5300151174.0,0.0,1,182,030202000,ST,,,113d4853b81845a69e692828cf6fc211,"XGBOD, RoSAS"
04003080,701806.0,5500004894.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,110.0,1,0.00909090909090909,100,E98,3000,,5300184744.0,0.0,2,4,140300000,ST,,,fefc8922132d461db9b2f8039d13dad5,RoSAS
00370117,701806.0,5500005647.0,10.0,4.0,4,70,F,,708,708.0,Z011,V5,36350.0,1298,0.035708390646492436,1000,E98,3000,,5300174223.0,0.0,2,14,140300000,ST,,,0bca0a065bb3428c8ced07a7da52d5ee,RoSAS
00345254,702584.0,5500000126.0,20.0,14.0,14,112,F,,203,203.0,Z010,Y9,1200.0,379461,316.2175,1,E13,2000,,5300065096.0,0.0,1,14,080500000,ST,,,acc1d0ed0b73407cb52f25f569fa1e89,XGBOD
00393420,704232.0,4600008746.0,10.0,28.0,0,0,F,,206,206.0,Z002,Z2,0.0,0,0,1,,2000,,5300063283.0,0.0,1,28,520300000,ST,,,e142992c9f3e4d96977ab8f1669885e0,"XGBOD, RoSAS"
34274910,700020.0,5500001802.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,2030.0,18972,9.345812807881773,100,E20,2000,,5300052324.0,0.0,1,4,060100000,ST,,,b9d25769ce1046bebc863ee56a41515f,XGBOD
